problem_idx,problem_text,difficulty,hint_text,prompt,smart_model,weak_model,smart_improvement,weak_improvement,improvement_gap,avg_improvement,Llama-3.1-8B-Instruct_improvement,gemma-2-2b-it_improvement,gemma-2-9b-it_improvement,rank_by_gap,rank_by_smart_improvement,rank_by_avg_improvement,composite_score,rank_composite
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,"Set up an equation using the relationship between x and z, and substitute the expressions for x and y in terms of z to find the value of 'a'.",direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.3333333333333333,0.16666666666666669,0.16666666666666663,0.2777777777777778,0.33333333333333337,0.16666666666666669,0.3333333333333333,50.0,11.0,23.0,0.22777777777777775,21.5
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,What would be the combined rate of filling the tank if there were no leak?,socratic_question,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.33333333333333326,0.16666666666666669,0.16666666666666657,0.3333333333333333,0.16666666666666669,0.33333333333333326,0.49999999999999994,55.0,12.5,17.5,0.23333333333333323,19.0
59,"Given $z_{1}$, $z_{2} \in \mathbb{C}$, where $|z_{1}|=|z_{2}|=1$ and $|z_{1}+z_{2}|=\sqrt{3}$, calculate the value of $|z_{1}-z_{2}|$. Express your answer as a single number.",0.5-0.6,Recall that $|z_{1}+z_{2}|^2 + |z_{1}-z_{2}|^2 = 2|z_{1}|^2 + 2|z_{2}|^2$.,direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.33333333333333326,0.4166666666666667,-0.08333333333333343,0.4444444444444444,0.33333333333333326,0.4166666666666667,0.5833333333333333,128.0,12.5,6.0,0.09444444444444437,50.0
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,Calculate the combined rate at which the two inlet pipes fill the tank per hour.,step_suggestion,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.25,0.0,0.25,0.0,0.0,0.25,-0.25,24.0,18.5,142.5,0.22499999999999998,23.0
21,"Given an equilateral triangle $ABC$ with side length $a$, calculate the value of $\overrightarrow{AB} \cdot \overrightarrow{AC} + \overrightarrow{AC} \cdot \overrightarrow{BC}$. Express your answer as a single algebraic expression in terms of $a$.",0.2-0.3,Consider using the properties of the dot product to simplify the given expression.,socratic_question,gemma-2-9b-it,gemma-2-2b-it,0.25,-0.16666666666666669,0.4166666666666667,0.11111111111111109,0.24999999999999994,-0.16666666666666669,0.25,9.5,18.5,84.5,0.33611111111111114,8.0
21,"Given an equilateral triangle $ABC$ with side length $a$, calculate the value of $\overrightarrow{AB} \cdot \overrightarrow{AC} + \overrightarrow{AC} \cdot \overrightarrow{BC}$. Express your answer as a single algebraic expression in terms of $a$.",0.2-0.3,"Consider the relationship between the vectors $\overrightarrow{AB}$, $\overrightarrow{AC}$, and $\overrightarrow{BC}$ in an equilateral triangle.",step_suggestion,gemma-2-9b-it,gemma-2-2b-it,0.25,-0.08333333333333334,0.33333333333333337,0.05555555555555555,0.0,-0.08333333333333334,0.25,14.5,18.5,106.0,0.28055555555555556,15.0
38,"Given that the distance from point P on the ellipse $\frac{x^{2}}{25}$+ $\frac{y^{2}}{16}$\=1 to one focus is 3, find the distance from point P to the other focus.",0.3-0.4,"First, identify the values of a and b in the given equation of the ellipse.",step_suggestion,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.25,0.08333333333333333,0.16666666666666669,0.3888888888888889,0.08333333333333333,0.25,0.8333333333333334,34.5,18.5,9.0,0.21388888888888888,24.0
39,A point $M$ is randomly chosen within a parallelogram $ABCD$ with an area of $S$. Calculate the probability that the area of $\triangle MCD$ is less than $\frac{S}{3}$. Express your answer as a simplified fraction.,0.3-0.4,"Think about the relationship between the areas of the triangle and the parallelogram, and how the position of point M affects this relationship.",direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.25,0.08333333333333333,0.16666666666666669,0.22222222222222224,0.33333333333333337,0.08333333333333333,0.25,34.5,18.5,33.5,0.19722222222222222,28.0
49,"Shawn invested one half of his savings in a bond that paid simple interest for 2 years and received $550 as interest. He invested the remaining in a bond that paid compound interest, interest being compounded annually, for the same 2 years at the same rate of interest. The value of his total savings before investing in these two bonds was $2750. How much interest did Shawn receive from the compound interest bond?",0.4-0.5,Calculate the rate of interest using the simple interest formula and then apply it to the compound interest formula.,step_suggestion,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.25,0.9166666666666666,-0.6666666666666666,0.5555555555555555,0.9166666666666666,0.25,0.5,246.0,18.5,4.5,-0.2694444444444444,200.0
62,"Given that $\log_{a}2=m$, $\log_{a}3=n$, ($a > 0$ and $a\neq 1$), find the value of $a^{2m+n}$ = $\_\_\_\_\_\_$.",0.6-0.7,Rewrite the given logarithmic equations in exponential form to get expressions involving $a$ and the given numbers.,direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.25,-0.08333333333333331,0.3333333333333333,0.16666666666666666,0.33333333333333326,-0.08333333333333331,0.25,17.5,18.5,52.5,0.29166666666666663,12.5
74,A polynomial of degree $13$ is divided by $d(x)$ to give a quotient of degree $7$ and a remainder of $3x^3+4x^2-x+12$. What is $\deg d$?,0.7-0.8,"What is the relationship between the degree of the dividend, the quotient, and the divisor in polynomial division?",socratic_question,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.25,0.08333333333333333,0.16666666666666669,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666663,34.5,18.5,52.5,0.19166666666666665,30.0
74,A polynomial of degree $13$ is divided by $d(x)$ to give a quotient of degree $7$ and a remainder of $3x^3+4x^2-x+12$. What is $\deg d$?,0.7-0.8,"The degree of the remainder is irrelevant, but the degree of the dividend is equal to the degree of the quotient plus the degree of the divisor.",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.25,0.33333333333333337,-0.08333333333333337,0.3333333333333333,0.25,0.33333333333333337,0.41666666666666663,120.0,18.5,17.5,0.058333333333333307,66.0
74,A polynomial of degree $13$ is divided by $d(x)$ to give a quotient of degree $7$ and a remainder of $3x^3+4x^2-x+12$. What is $\deg d$?,0.7-0.8,"Consider the relationship between the degree of the dividend, the quotient, and the divisor.",step_suggestion,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.25,0.0,0.25,0.027777777777777773,0.25,0.0,-0.16666666666666669,24.0,18.5,129.0,0.22777777777777775,21.5
34,A trader bought a car at a certain discount on its original price. He sold it at a 100% increase on the price he bought it. He made a profit of 60.00000000000001% on the original price. What was the discount percentage on the original price when he bought the car?,0.3-0.4,"Consider the relationship between the selling price, the original price, and the profit to find the discount.",step_suggestion,gemma-2-2b-it,gemma-2-9b-it,0.16666666666666669,0.16666666666666669,0.0,0.13888888888888892,0.08333333333333334,0.16666666666666669,0.16666666666666669,93.5,24.0,61.0,0.0638888888888889,63.0
7,Find the natural number  $A$  such that there are  $A$  integer solutions to  $x+y\geq A$  where  $0\leq x \leq 6$  and  $0\leq y \leq 7$ .,0-0.1,"For each value of A, count the number of integer pairs (x, y) that satisfy the given constraints and inequality.",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.16666666666666663,-0.25,0.41666666666666663,-0.16666666666666666,0.16666666666666663,-0.25,-0.41666666666666663,12.5,27.5,250.5,0.28333333333333327,14.0
