problem_idx,problem_text,difficulty,hint_text,prompt,smart_model,weak_model,smart_improvement,weak_improvement,improvement_gap,avg_improvement,Llama-3.1-8B-Instruct_improvement,gemma-2-2b-it_improvement,gemma-2-9b-it_improvement,rank_by_gap,rank_by_smart_improvement,rank_by_avg_improvement,composite_score,rank_composite
92,"Fred has 38 red marbles, half as many green ones, and the rest are dark blue. If he has a certain number of marbles and 6 of them are dark blue, how many marbles does Fred have in total?",0.9-1,"Let's represent the total number of marbles as a variable, and then set up an equation that accounts for the number of each color of marble.",direct_hint,gemma-2-9b-it,gemma-2-2b-it,-0.08333333333333337,-0.6666666666666667,0.5833333333333334,-0.25000000000000006,0.0,-0.6666666666666667,-0.08333333333333337,3.0,183.5,279.5,0.3,11.0
25,Let \( x \) and \( y \) be positive real numbers. What is the smallest possible value of \( \frac{16}{x} + \frac{108}{y} + xy \)? Express your answer as a single number.,0.2-0.3,"Apply the AM-GM inequality to the terms \(\frac{16}{x}\), \(\frac{108}{y}\), and \(xy\).",step_suggestion,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.5,0.33333333333333337,0.16666666666666663,0.4166666666666667,0.5,0.33333333333333337,0.41666666666666663,50.0,2.5,7.5,0.29166666666666663,12.5
62,"Given that $\log_{a}2=m$, $\log_{a}3=n$, ($a > 0$ and $a\neq 1$), find the value of $a^{2m+n}$ = $\_\_\_\_\_\_$.",0.6-0.7,Rewrite the given logarithmic equations in exponential form to get expressions involving $a$ and the given numbers.,direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.25,-0.08333333333333331,0.3333333333333333,0.16666666666666666,0.33333333333333326,-0.08333333333333331,0.25,17.5,18.5,52.5,0.29166666666666663,12.5
7,Find the natural number  $A$  such that there are  $A$  integer solutions to  $x+y\geq A$  where  $0\leq x \leq 6$  and  $0\leq y \leq 7$ .,0-0.1,"For each value of A, count the number of integer pairs (x, y) that satisfy the given constraints and inequality.",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.16666666666666663,-0.25,0.41666666666666663,-0.16666666666666666,0.16666666666666663,-0.25,-0.41666666666666663,12.5,27.5,250.5,0.28333333333333327,14.0
21,"Given an equilateral triangle $ABC$ with side length $a$, calculate the value of $\overrightarrow{AB} \cdot \overrightarrow{AC} + \overrightarrow{AC} \cdot \overrightarrow{BC}$. Express your answer as a single algebraic expression in terms of $a$.",0.2-0.3,"Consider the relationship between the vectors $\overrightarrow{AB}$, $\overrightarrow{AC}$, and $\overrightarrow{BC}$ in an equilateral triangle.",step_suggestion,gemma-2-9b-it,gemma-2-2b-it,0.25,-0.08333333333333334,0.33333333333333337,0.05555555555555555,0.0,-0.08333333333333334,0.25,14.5,18.5,106.0,0.28055555555555556,15.0
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,Express x as a percentage of z and set up an equation to relate y to z.,step_suggestion,gemma-2-9b-it,gemma-2-2b-it,0.5833333333333333,0.5,0.08333333333333326,0.3333333333333333,-0.08333333333333334,0.5,0.5833333333333333,79.5,1.0,17.5,0.25833333333333325,16.0
5,"A store sells pencils and erasers. It has a rule that for every pencil you buy, you must buy 2 erasers which cost 1/2 the price of the pencils. They sold 20 pencils and the erasers cost $1 each. How much did the store earn from selling pencils and erasers?",0-0.1,"If the erasers cost half the price of the pencils, and they sold for $1 each, what does this mean the pencils must be selling for?",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.0,-0.4166666666666667,0.4166666666666667,-0.1111111111111111,0.0,-0.4166666666666667,0.08333333333333337,9.5,103.5,221.0,0.2388888888888889,17.0
13,"In $\triangle ABC$, if $a=9$, $b=10$, $c=12$, then the shape of $\triangle ABC$ is $\_\_\_\_\_\_$.",0.1-0.2,"Plug the values of a, b, and c into the formula $a^2 + b^2 > c^2$ and see if the result is true or false.",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.0,-0.4166666666666667,0.4166666666666667,-0.1388888888888889,0.0,-0.4166666666666667,0.0,9.5,103.5,240.5,0.2361111111111111,18.0
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,What would be the combined rate of filling the tank if there were no leak?,socratic_question,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.33333333333333326,0.16666666666666669,0.16666666666666657,0.3333333333333333,0.16666666666666669,0.33333333333333326,0.49999999999999994,55.0,12.5,17.5,0.23333333333333323,19.0
43,A train that is 360 meters long is running at a speed of 50 km/hour. It passes a bridge of certain length in 36 seconds. What is the length of the bridge?,0.4-0.5,Convert the speed from km/hour to m/s.,step_suggestion,gemma-2-2b-it,gemma-2-9b-it,0.0,-0.41666666666666663,0.41666666666666663,-0.19444444444444442,-0.16666666666666663,0.0,-0.41666666666666663,12.5,103.5,260.5,0.2305555555555555,20.0
74,A polynomial of degree $13$ is divided by $d(x)$ to give a quotient of degree $7$ and a remainder of $3x^3+4x^2-x+12$. What is $\deg d$?,0.7-0.8,"Consider the relationship between the degree of the dividend, the quotient, and the divisor.",step_suggestion,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.25,0.0,0.25,0.027777777777777773,0.25,0.0,-0.16666666666666669,24.0,18.5,129.0,0.22777777777777775,21.5
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,"Set up an equation using the relationship between x and z, and substitute the expressions for x and y in terms of z to find the value of 'a'.",direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.3333333333333333,0.16666666666666669,0.16666666666666663,0.2777777777777778,0.33333333333333337,0.16666666666666669,0.3333333333333333,50.0,11.0,23.0,0.22777777777777775,21.5
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,Calculate the combined rate at which the two inlet pipes fill the tank per hour.,step_suggestion,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.25,0.0,0.25,0.0,0.0,0.25,-0.25,24.0,18.5,142.5,0.22499999999999998,23.0
38,"Given that the distance from point P on the ellipse $\frac{x^{2}}{25}$+ $\frac{y^{2}}{16}$\=1 to one focus is 3, find the distance from point P to the other focus.",0.3-0.4,"First, identify the values of a and b in the given equation of the ellipse.",step_suggestion,gemma-2-2b-it,Llama-3.1-8B-Instruct,0.25,0.08333333333333333,0.16666666666666669,0.3888888888888889,0.08333333333333333,0.25,0.8333333333333334,34.5,18.5,9.0,0.21388888888888888,24.0
90,The height of a rectangle is 36 centimeters (cm) and the length of its width is 64 centimeters (cm). There is a square with a perimeter equal to the perimeter of this rectangle. Find the value of dividing the perimeter of this square into 4 equal parts.,0.9-1,"Think about what happens on the last day of the snail's climb, and how it affects the total number of days.",direct_hint,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.0,-0.4166666666666667,0.4166666666666667,-0.4444444444444444,0.0,-0.4166666666666667,-0.9166666666666666,9.5,103.5,298.5,0.20555555555555555,25.0
