problem_idx,problem_text,difficulty,hint_text,prompt,smart_model,weak_model,smart_improvement,weak_improvement,improvement_gap,avg_improvement,Llama-3.1-8B-Instruct_improvement,gemma-2-2b-it_improvement,gemma-2-9b-it_improvement,rank_by_gap,rank_by_smart_improvement,rank_by_avg_improvement,composite_score,rank_composite
37,"Given that one asymptote of the hyperbola $\frac{y^{2}}{a^{2}} - \frac{x^{2}}{b^{2}} = 1$ ($a, b > 0$) is $y = -2x$, and one focus of the hyperbola coincides with the focus of the parabola $x^2 = 4\sqrt{10}y$, find the standard equation of the hyperbola.",0.3-0.4,\boxed{\frac{y^{2}}{8} - \frac{x^{2}}{2} = 1},direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.49999999999999994,0.25,0.24999999999999994,0.38888888888888884,0.4166666666666667,0.25,0.49999999999999994,30.0,10.5,17.0,0.3388888888888888,8.0
19,"Determine the number of solutions to the equation 2^x - 2[x] - 1 = 0, where [x] denotes the greatest integer less than or equal to the real number x. Express your answer as a single integer.",0.1-0.2,Consider the relationship between the greatest integer function [x] and the range of x where 2^x is an integer.,step_suggestion,gemma-2-9b-it,gemma-2-2b-it,0.33333333333333337,0.08333333333333333,0.25000000000000006,0.4444444444444444,0.9166666666666666,0.08333333333333333,0.33333333333333337,17.5,13.5,9.0,0.29444444444444445,10.0
51,"How many solutions does the equation $\sin \left( \frac{\pi}2 \cos x\right)=\cos \left( \frac{\pi}2 \sin x\right)$ have in the closed interval $[0,\pi]$? Express your answer as a whole number.",0.5-0.6,What are the values of x that would make the expressions inside the sine and cosine functions equal to π/2 or -π/2?,socratic_question,Llama-3.1-8B-Instruct,gemma-2-9b-it,0.33333333333333337,0.08333333333333333,0.25000000000000006,0.1388888888888889,0.33333333333333337,0.0,0.08333333333333333,17.5,13.5,84.0,0.2638888888888889,13.0
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,\boxed{60},direct_hint,gemma-2-9b-it,gemma-2-2b-it,0.33333333333333337,0.08333333333333333,0.25000000000000006,0.36111111111111116,0.6666666666666667,0.08333333333333333,0.33333333333333337,17.5,13.5,21.0,0.2861111111111111,11.0
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,Express x as a percentage of z and set up an equation to relate y to z.,step_suggestion,gemma-2-9b-it,gemma-2-2b-it,0.33333333333333337,0.5,-0.16666666666666663,0.2777777777777778,0.0,0.5,0.33333333333333337,134.5,13.5,34.5,0.027777777777777807,73.0
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,What would be the combined rate of filling the tank if there were no leak?,socratic_question,gemma-2-2b-it,gemma-2-9b-it,0.33333333333333326,0.6666666666666666,-0.33333333333333337,0.3611111111111111,0.08333333333333337,0.33333333333333326,0.6666666666666666,183.0,16.0,22.0,-0.06388888888888891,117.0
16,The sum of the house numbers on one side of a street from corner to corner is 117. What is the house number of the fifth house from the beginning of this section?,0.1-0.2,\boxed{13},direct_hint,gemma-2-2b-it,gemma-2-9b-it,0.25000000000000006,0.0,0.25000000000000006,0.13888888888888892,0.16666666666666666,0.25000000000000006,0.0,17.5,18.0,78.0,0.23888888888888893,16.0
16,The sum of the house numbers on one side of a street from corner to corner is 117. What is the house number of the fifth house from the beginning of this section?,0.1-0.2,Set up an equation to represent the sum of the house numbers.,step_suggestion,gemma-2-2b-it,gemma-2-9b-it,0.25000000000000006,0.0,0.25000000000000006,0.1944444444444445,0.33333333333333337,0.25000000000000006,0.0,17.5,18.0,54.0,0.2444444444444445,15.0
79,"What is the smallest number which, when increased by some number, is divisible by 8, 11, and 24? The answer is 255.",0.7-0.8,"Think about the least common multiple (LCM) of 8, 11, and 24.",socratic_question,Llama-3.1-8B-Instruct,gemma-2-9b-it,0.25000000000000006,0.0,0.25000000000000006,0.11111111111111112,0.25000000000000006,0.08333333333333331,0.0,17.5,18.0,93.5,0.23611111111111116,17.5
20,"A leak in the bottom of a tank can empty the full tank in 3 hours. There are two inlet pipes which can fill the tank. Inlet Pipe A fills water at the rate of 6 litres a minute, while Inlet Pipe B fills the tank at a rate of 4 litres a minute. Both inlet pipes are opened simultaneously when the tank is full, and due to the leak, the tank is empty in 12 hours. How many litres does the cistern hold?",0.2-0.3,Calculate the combined rate at which the two inlet pipes fill the tank per hour.,step_suggestion,gemma-2-2b-it,gemma-2-9b-it,0.25,0.75,-0.5,0.3055555555555556,-0.08333333333333331,0.25,0.75,213.5,22.0,28.0,-0.19444444444444442,176.0
29,A tiger is chasing its prey at a constant speed. Its entire body passes a blade of grass in 1 second. It then runs above a fallen tree trunk of a certain length in 5 seconds. The length of the tiger is 5 meters. How long is the fallen tree trunk?,0.2-0.3,Think about how many times the tiger's length fits into the length of the fallen tree trunk in the given time.,socratic_question,Llama-3.1-8B-Instruct,gemma-2-9b-it,0.25,0.33333333333333337,-0.08333333333333337,0.19444444444444445,0.25,0.0,0.33333333333333337,123.0,22.0,57.5,0.04444444444444442,66.0
29,A tiger is chasing its prey at a constant speed. Its entire body passes a blade of grass in 1 second. It then runs above a fallen tree trunk of a certain length in 5 seconds. The length of the tiger is 5 meters. How long is the fallen tree trunk?,0.2-0.3,\boxed{25},direct_hint,Llama-3.1-8B-Instruct,gemma-2-9b-it,0.25,0.8333333333333333,-0.5833333333333333,0.27777777777777773,0.25,-0.24999999999999994,0.8333333333333333,225.0,22.0,37.5,-0.24722222222222212,191.0
59,"Given $z_{1}$, $z_{2} \in \mathbb{C}$, where $|z_{1}|=|z_{2}|=1$ and $|z_{1}+z_{2}|=\sqrt{3}$, calculate the value of $|z_{1}-z_{2}|$. Express your answer as a single number.",0.5-0.6,"Use the property of absolute values that $|z_{1}-z_{2}|^{2}=|z_{1}|^{2}+|z_{2}|^{2}-2\text{Re}(z_{1}\overline{z_{2}})$, where $\text{Re}(z)$ denotes the real part of $z$.",step_suggestion,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.25,0.33333333333333337,-0.08333333333333337,0.055555555555555546,0.25,0.33333333333333337,-0.41666666666666674,123.0,22.0,131.0,0.03055555555555553,72.0
82,"If x is 20 percent more than y and y is some percent less than z, then x is 48 percent of z. What is the percentage decrease of y compared to z?",0.8-0.9,What decimal value is equivalent to 48%?,socratic_question,gemma-2-9b-it,gemma-2-2b-it,0.25,0.33333333333333337,-0.08333333333333337,0.22222222222222224,0.08333333333333337,0.33333333333333337,0.25,123.0,22.0,45.0,0.0472222222222222,63.0
10,"Given that the real numbers \( x \) and \( y \) satisfy the inequality \(\left(x+\sqrt{x^{2}+1}\right)\left(y+\sqrt{y^{2}+1}\right) \geqslant 1\), find the minimum value of \( x + y \).",0.1-0.2,Think about the conditions under which the product of two numbers is at least 1.,socratic_question,Llama-3.1-8B-Instruct,gemma-2-2b-it,0.16666666666666669,0.16666666666666666,2.7755575615628914e-17,0.16666666666666666,0.16666666666666669,0.16666666666666666,0.16666666666666669,73.5,27.0,71.0,0.06666666666666668,54.0
